merchan_id,avg_amount_days,transaction_amount,is_declined,number_declines_days,foreign_transaction,high_risk_countries,daily_chbk_avg_amt,6m_avg_chbk_amt,6m_chbk_freq,is_fradulent
4022945723,336.182123,17817.65252,no,0,yes,yes,0,0,0,fraudulent
6567846656,611.6975351,17739.22852,no,0,no,no,0,0,0,non-fraudulent
4451011218,842.4596246,17691.65212,no,0,no,no,0,0,0,non-fraudulent
3758384645,981.7298375,17671.13708,no,0,no,no,0,0,0,non-fraudulent
4547030467,704.7359226,17618.39807,no,0,yes,no,0,0,0,non-fraudulent
4595862211,879.382,17587.64,no,0,no,no,0,0,0,non-fraudulent
4641573890,626.6309792,17545.66742,no,0,no,no,0,0,0,non-fraudulent
5580182470,603.9166382,17513.58251,no,0,no,no,0,0,0,non-fraudulent
3335028024,795.3258416,17497.16852,no,0,no,no,0,0,0,non-fraudulent
6396307681,380.3262615,17495.00803,no,0,yes,yes,0,0,0,fraudulent
5462041801,647.4947768,17482.35897,no,0,no,no,0,0,0,non-fraudulent
6423589786,794.5907717,17480.99698,no,0,yes,no,0,0,0,non-fraudulent
5538278293,792.6205344,17437.65176,no,0,no,no,0,0,0,non-fraudulent
6605971417,579.5200227,17385.60068,no,0,no,no,0,0,0,non-fraudulent
3939207631,965.2433657,17374.38058,no,0,yes,no,0,0,0,non-fraudulent
6184844784,789.50925,17369.2035,no,0,no,no,0,0,0,non-fraudulent
4211901343,598.2471305,17349.16678,no,0,yes,no,0,0,0,non-fraudulent
5952354946,825.8796778,17343.47323,no,0,no,no,0,0,0,non-fraudulent
3846730100,912.1798465,17331.41708,no,0,no,no,0,0,0,non-fraudulent
5541980980,597.0732174,17315.1233,no,0,no,no,0,0,0,non-fraudulent
6445942392,640.629547,17296.99777,no,0,no,no,0,0,0,non-fraudulent
6131336784,749.3928653,17236.0359,no,0,no,no,0,0,0,non-fraudulent
5317216798,905.7103458,17208.49657,no,0,no,no,0,0,0,non-fraudulent
5929523112,592.5324992,17183.44248,no,0,no,no,0,0,0,non-fraudulent
5504141167,364.0641254,17111.01389,no,0,yes,yes,0,0,0,fraudulent
3652480301,743.6344504,17103.59236,no,0,no,no,0,0,0,non-fraudulent
3676078129,814.1956054,17098.10771,no,0,no,no,0,0,0,non-fraudulent
5880194250,569.2906429,17078.71929,no,0,no,no,0,0,0,non-fraudulent
5814397285,568.3385671,17050.15701,no,0,no,no,0,0,0,non-fraudulent
6531690304,773.5577685,17018.27091,no,0,no,no,0,0,0,non-fraudulent
5320959815,944.341145,16998.14061,no,0,no,no,0,0,0,non-fraudulent
3362934997,772.5997851,16997.19527,no,0,no,no,0,0,0,non-fraudulent
3852087919,566.5202995,16995.60899,no,0,no,no,0,0,0,non-fraudulent
6617510083,629.3319522,16991.96271,no,0,no,no,0,0,0,non-fraudulent
3498263337,807.8373395,16964.58413,no,0,yes,no,0,0,0,non-fraudulent
5097263705,892.8177851,16963.53792,no,0,no,no,0,0,0,non-fraudulent
4419161765,604.2323151,16918.50482,no,0,no,no,0,0,0,non-fraudulent
5463991492,845.8661252,16917.3225,no,0,no,no,0,0,0,non-fraudulent
6019144074,768.2706595,16901.95451,no,0,no,no,0,0,0,non-fraudulent
4180293041,581.6288444,16867.23649,no,0,yes,no,0,0,0,non-fraudulent
3669567925,602.3405269,16865.53475,no,0,no,no,0,0,0,non-fraudulent
4928171322,935.6083939,16840.95109,no,0,no,no,0,0,0,non-fraudulent
4199721800,580.4005391,16831.61563,no,0,no,no,0,0,0,non-fraudulent
5097684787,800.6665908,16813.99841,no,0,no,no,0,0,0,non-fraudulent
5788247208,698.636798,16767.28315,no,0,no,no,0,0,0,non-fraudulent
3406925116,761.9929718,16763.84538,no,0,no,no,0,0,0,non-fraudulent
4196118627,798.2538165,16763.33015,no,0,no,no,0,0,0,non-fraudulent
6058359030,797.5308518,16748.14789,no,0,no,no,0,0,0,non-fraudulent
5153059874,643.8059098,16738.95365,no,0,no,no,0,0,0,non-fraudulent
6312693496,835.7552549,16715.1051,no,0,no,no,0,0,0,non-fraudulent
4667847385,642.4712271,16704.2519,no,0,no,no,0,0,0,non-fraudulent
4159586617,833.7608581,16675.21716,no,0,no,no,0,0,0,non-fraudulent
6211613470,667.0053889,16675.13472,no,0,no,no,0,0,0,non-fraudulent
3444008590,755.0230242,16610.50653,no,0,no,no,0,0,0,non-fraudulent
5063978355,553.2370417,16597.11125,no,0,no,no,0,0,0,non-fraudulent
6418511441,922.0400226,16596.72041,no,0,no,no,0,0,0,non-fraudulent
6016246771,720.2686339,16566.17858,no,0,no,no,0,0,0,non-fraudulent
4305702710,444.8008156,16457.63018,no,0,yes,yes,0,0,0,fraudulent
6421257222,863.7059511,16410.41307,no,0,no,no,0,0,0,non-fraudulent
6067968052,745.1226468,16392.69823,no,0,no,no,0,0,0,non-fraudulent
6453708853,629.5727703,16368.89203,no,0,no,no,0,0,0,non-fraudulent
3363782481,817.7037576,16354.07515,no,0,no,no,0,0,0,non-fraudulent
5003994670,545.100349,16353.01047,no,0,no,no,0,0,0,non-fraudulent
6106869750,855.9052671,16262.20007,no,0,no,no,0,0,0,non-fraudulent
5110498349,560.2115584,16246.13519,no,0,no,no,0,0,0,non-fraudulent
4808511537,676.4091104,16233.81865,no,0,yes,no,0,0,0,non-fraudulent
5930697966,427.1692882,16232.43295,no,0,yes,no,0,0,0,fraudulent
4041525679,951.6094128,16177.36002,no,0,no,no,0,0,0,non-fraudulent
3482027814,673.7871805,16170.89233,no,0,no,no,0,0,0,non-fraudulent
4945253733,538.9855127,16169.56538,no,0,yes,no,0,0,0,non-fraudulent
3693280007,703.0219452,16169.50474,no,0,no,no,0,0,0,non-fraudulent
4856300504,577.4552657,16168.74744,no,0,no,no,0,0,0,non-fraudulent
4036077867,950.95113,16166.16921,no,0,no,no,0,0,0,non-fraudulent
4958590499,947.6497539,16110.04582,no,0,no,no,0,0,0,non-fraudulent
4263116522,731.0529155,16083.16414,no,0,no,no,0,0,0,non-fraudulent
3782068019,593.6272255,16027.93509,no,0,no,no,0,0,0,non-fraudulent
5653533469,762.6317937,16015.26767,no,0,no,no,0,0,0,non-fraudulent
5341835517,800.7608254,16015.21651,no,0,yes,no,0,0,0,non-fraudulent
4171517408,552.1291886,16011.74647,no,0,no,no,0,0,0,non-fraudulent
6184230317,665.9416969,15982.60073,no,0,no,no,0,0,0,non-fraudulent
6276438383,885.4163592,15937.49447,no,0,no,no,0,0,0,non-fraudulent
5835968680,838.7821171,15936.86022,no,0,no,no,0,0,0,non-fraudulent
5017595852,758.5428636,15929.40014,no,0,yes,no,0,0,0,non-fraudulent
4025627949,994.4646027,15911.43364,no,0,yes,no,0,0,0,non-fraudulent
6658165981,935.9561003,15911.25371,no,0,no,no,0,0,0,non-fraudulent
5871664480,279.1086726,15909.19434,no,0,yes,no,0,0,0,fraudulent
5970248633,662.0194461,15888.46671,no,0,no,no,0,0,0,non-fraudulent
5751020598,834.155832,15848.96081,no,0,no,no,0,0,0,non-fraudulent
4163853118,660.1286184,15843.08684,no,0,yes,no,0,0,0,non-fraudulent
5544020709,659.2806386,15822.73533,no,0,no,no,0,0,0,non-fraudulent
4506678581,986.8299992,15789.27999,no,0,no,no,0,0,0,non-fraudulent
4970887268,789.1244922,15782.48984,no,0,no,no,0,0,0,non-fraudulent
3806421625,464.1466817,15780.98718,no,0,yes,no,0,0,0,fraudulent
4692353706,876.4112039,15775.40167,no,0,no,no,0,0,0,non-fraudulent
3457182263,561.8878553,15732.85995,no,0,no,no,0,0,0,non-fraudulent
6438073967,827.7880657,15727.97325,no,0,no,no,0,0,0,non-fraudulent
3644488478,541.4975899,15703.43011,no,0,no,no,0,0,0,non-fraudulent
5421505417,560.5742367,15696.07863,no,0,no,no,0,0,0,non-fraudulent
6653334419,923.1964405,15694.33949,no,0,no,no,0,0,0,non-fraudulent
3722770866,627.6328189,15690.82047,no,0,no,no,0,0,0,non-fraudulent
5828586171,627.422978,15685.57445,no,0,yes,no,0,0,0,non-fraudulent
5730517454,978.5643211,15657.02914,no,0,no,no,0,0,0,non-fraudulent
3358331170,977.8147143,15645.03543,no,0,no,no,0,0,0,non-fraudulent
4509309220,600.8966429,15623.31272,no,0,no,no,0,0,0,non-fraudulent
5224590902,742.8205675,15599.23192,no,0,no,no,0,0,0,non-fraudulent
5228306886,779.8859112,15597.71822,no,0,no,no,0,0,0,non-fraudulent
3875651104,537.2434943,15580.06133,no,0,yes,no,0,0,0,non-fraudulent
4248318955,818.9386211,15559.8338,no,0,no,no,0,0,0,non-fraudulent
6173870842,912.6578109,15515.18279,no,0,no,no,0,0,0,non-fraudulent
6292342798,968.9287958,15502.86073,no,0,no,no,0,0,0,non-fraudulent
5594007866,645.5678794,15493.62911,no,0,no,no,0,0,0,non-fraudulent
5634519132,734.596832,15426.53347,no,0,no,no,0,0,0,non-fraudulent
6409015120,530.3809982,15381.04895,no,0,no,no,0,0,0,non-fraudulent
4512379173,768.5369125,15370.73825,no,0,no,no,0,0,0,non-fraudulent
5189471304,528.8524671,15336.72155,no,0,yes,no,0,0,0,non-fraudulent
4041346403,528.1646808,15316.77574,no,0,no,no,0,0,0,non-fraudulent
4092363304,589.0571821,15315.48673,no,0,no,no,0,0,0,non-fraudulent
3364792317,695.8323671,15308.31208,no,0,no,no,0,0,0,non-fraudulent
5034062717,527.101438,15285.9417,no,0,no,no,0,0,0,non-fraudulent
4167933595,692.3463816,15231.6204,no,0,no,no,0,0,0,non-fraudulent
5658867329,895.3730738,15221.34225,no,0,no,no,0,0,0,non-fraudulent
6633716947,844.9940437,15209.89279,no,0,no,no,0,0,0,non-fraudulent
4531717685,660.0794264,15181.82681,no,0,no,no,0,0,0,non-fraudulent
4902634359,271.0728565,15180.07996,no,0,yes,yes,0,0,0,fraudulent
5706411478,721.6986676,15155.67202,no,0,no,no,0,0,0,non-fraudulent
3595429127,504.6446743,15139.34023,no,0,no,no,0,0,0,non-fraudulent
5580618131,559.2212219,15098.97299,no,0,no,no,0,0,0,non-fraudulent
3482015123,887.7929168,15092.47959,no,0,no,no,0,0,0,non-fraudulent
3418090677,456.2831178,15057.34289,no,0,yes,yes,0,0,0,fraudulent
3714469580,602.1152676,15052.88169,no,0,no,no,0,0,0,non-fraudulent
4480871095,578.0721578,15029.8761,no,0,no,no,0,0,0,non-fraudulent
4328548477,787.6892248,14966.09527,no,0,no,no,0,0,0,non-fraudulent
3973086442,934.5224073,14952.35852,no,0,no,no,0,0,0,non-fraudulent
6626944478,830.0521324,14940.93838,no,0,no,no,0,0,0,non-fraudulent
6052112167,878.3966006,14932.74221,no,0,no,no,0,0,0,non-fraudulent
4005759372,878.2324089,14929.95095,no,0,no,no,0,0,0,non-fraudulent
4349047749,281.6009344,14924.84952,no,0,yes,yes,0,0,0,fraudulent
4306108800,573.8105353,14919.07392,no,0,no,no,0,0,0,non-fraudulent
3426923173,710.0134924,14910.28334,no,0,yes,no,0,0,0,non-fraudulent
3423976232,782.086019,14859.63436,no,0,no,no,0,0,0,non-fraudulent
6004980802,619.0701677,14857.68402,no,0,no,no,0,0,0,non-fraudulent
4243857944,823.7905758,14828.23036,no,0,no,no,0,0,0,non-fraudulent
5816562201,822.9564616,14813.21631,no,0,no,no,0,0,0,non-fraudulent
4191768038,986.464559,14796.96839,no,0,no,no,0,0,0,non-fraudulent
3822669297,527.5805358,14772.255,no,0,no,no,0,0,0,non-fraudulent
5733530619,434.4737987,14772.10916,no,0,yes,yes,0,0,0,fraudulent
4624856681,509.1525764,14765.42472,no,0,no,no,0,0,0,non-fraudulent
4118889531,670.9363477,14760.59965,no,0,no,no,0,0,0,non-fraudulent
3753168362,866.8008388,14735.61426,no,0,no,no,0,0,0,non-fraudulent
5301774466,613.327805,14719.86732,no,0,yes,no,0,0,0,non-fraudulent
6348242452,544.050812,14689.37192,no,0,yes,no,0,0,0,fraudulent
4386567086,699.3088527,14685.48591,no,0,yes,no,0,0,0,non-fraudulent
5400971583,523.9467101,14670.50788,no,0,no,no,0,0,0,non-fraudulent
5073070579,977.6154401,14664.2316,no,0,yes,no,0,0,0,non-fraudulent
5659148497,521.2696927,14595.5514,no,0,no,no,0,0,0,non-fraudulent
3609537995,971.4335585,14571.50338,no,0,yes,no,0,0,0,non-fraudulent
4645301386,315.7326582,14523.70228,no,0,yes,yes,0,0,0,fraudulent
3359485487,604.4644263,14507.14623,no,0,yes,no,0,0,0,non-fraudulent
3744543082,629.7928216,14485.2349,no,0,no,no,0,0,0,non-fraudulent
3553696100,516.8412666,14471.55546,no,0,no,no,0,0,0,non-fraudulent
6619789630,556.3706134,14465.63595,no,0,yes,no,0,0,0,non-fraudulent
4526633692,307.4155075,14448.52885,no,0,yes,yes,0,0,0,fraudulent
5584016282,626.744488,14415.12322,no,0,no,no,0,0,0,non-fraudulent
5386953359,720.1816178,14403.63236,no,0,no,no,0,0,0,non-fraudulent
3760238152,293.785663,14395.49749,no,0,yes,no,0,0,0,fraudulent
6334449348,756.061854,14365.17523,no,0,no,no,0,0,0,non-fraudulent
3669527781,550.4146843,14310.78179,no,0,no,no,0,0,0,non-fraudulent
4495333300,476.5057842,14295.17353,no,0,no,no,0,0,0,non-fraudulent
4590265033,548.7190251,14266.69465,no,0,no,no,0,0,0,non-fraudulent
6042956483,570.340382,14258.50955,no,0,yes,no,0,0,0,non-fraudulent
4744120956,570.1351637,14253.37909,no,0,no,no,0,0,0,non-fraudulent
5532308435,890.379232,14246.06771,no,0,no,no,0,0,0,non-fraudulent
6368612399,790.3910681,14227.03923,no,0,no,no,0,0,0,non-fraudulent
5053748768,646.4714871,14222.37272,no,0,no,no,0,0,0,non-fraudulent
6322917921,742.8288142,14113.74747,no,0,no,no,0,0,0,non-fraudulent
5858730732,522.6871792,14112.55384,no,0,no,no,0,0,0,non-fraudulent
3952805008,781.9515906,14075.12863,no,0,no,no,0,0,0,non-fraudulent
4738239969,701.9490781,14038.98156,no,0,no,no,0,0,0,non-fraudulent
5995948038,877.066705,14033.06728,no,0,no,no,0,0,0,non-fraudulent
6476904037,636.8251853,14010.15408,no,0,no,no,0,0,0,non-fraudulent
6229877008,560.1936103,14004.84026,no,0,yes,no,0,0,0,non-fraudulent
6039950972,582.4317112,13978.36107,no,0,no,no,0,0,0,non-fraudulent
4465596188,582.4283839,13978.28121,no,0,no,no,0,0,0,non-fraudulent
5066590987,263.2839832,13954.05111,no,0,yes,yes,0,0,0,fraudulent
5606924601,819.8618239,13937.65101,no,0,no,no,0,0,0,non-fraudulent
6186530874,632.9662205,13925.25685,no,0,no,no,0,0,0,non-fraudulent
6408698828,869.8064417,13916.90307,no,0,no,no,0,0,0,non-fraudulent
5040866240,604.8891588,13912.45065,no,0,yes,no,0,0,0,non-fraudulent
3499087362,731.9780894,13907.5837,no,0,yes,no,0,0,0,non-fraudulent
3475849004,993.317349,13906.44289,no,0,no,no,0,0,0,non-fraudulent
6495429661,772.5457016,13905.82263,no,0,no,no,0,0,0,non-fraudulent
3637706677,515.0148265,13905.40032,no,0,no,no,0,0,0,non-fraudulent
3983445346,868.6940641,13899.10503,no,0,no,no,0,0,0,non-fraudulent
4562806127,923.7809297,13856.71395,no,0,no,no,0,0,0,non-fraudulent
3658809107,988.0672745,13832.94184,no,0,no,no,0,0,0,non-fraudulent
5397138815,628.5438368,13827.96441,no,0,no,no,0,0,0,non-fraudulent
3508386391,551.3288488,13783.22122,no,0,yes,no,0,0,0,non-fraudulent
5403483651,764.5657042,13762.18268,no,0,no,no,0,0,0,non-fraudulent
5425859487,474.3663963,13756.62549,no,0,no,no,0,0,0,non-fraudulent
5916462985,528.7603986,13747.77036,no,0,no,no,0,0,0,non-fraudulent
4770409737,763.3606921,13740.49246,no,0,no,no,0,0,0,non-fraudulent
3845884657,527.9947945,13727.86466,no,0,no,no,0,0,0,non-fraudulent
3519486219,596.4622689,13718.63218,no,0,no,no,0,0,0,non-fraudulent
5027477231,979.4867996,13712.81519,no,0,no,no,0,0,0,non-fraudulent
4226331554,623.1687092,13709.7116,no,0,no,no,0,0,0,non-fraudulent
3551695659,978.9778628,13705.69008,no,0,no,no,0,0,0,non-fraudulent
6546981883,856.121722,13697.94755,no,0,no,no,0,0,0,non-fraudulent
5459144049,760.6500406,13691.70073,no,0,no,no,0,0,0,non-fraudulent
5666315839,594.8241401,13680.95522,no,0,yes,no,0,0,0,non-fraudulent
3734041065,684.0287684,13680.57537,no,0,yes,no,0,0,0,non-fraudulent
4869557815,757.7115929,13638.80867,no,0,no,no,0,0,0,non-fraudulent
6101978178,543.9168868,13597.92217,no,0,no,no,0,0,0,non-fraudulent
4568891626,453.1235484,13593.70645,no,0,yes,no,0,0,0,non-fraudulent
5591849611,848.7966143,13580.74583,no,0,no,no,0,0,0,non-fraudulent
5535437188,565.5108682,13572.26084,no,0,yes,no,0,0,0,non-fraudulent
6322767353,589.8911585,13567.49665,no,0,yes,no,0,0,0,non-fraudulent
3769129330,903.8847223,13558.27083,no,0,no,no,0,0,0,non-fraudulent
4369938652,520.3349974,13528.70993,no,0,no,no,0,0,0,non-fraudulent
4905618136,482.8668788,13520.27261,no,0,yes,no,0,0,0,non-fraudulent
5413973038,587.7956095,13519.29902,no,0,no,no,0,0,0,non-fraudulent
4281631758,643.5122658,13513.75758,no,0,no,no,0,0,0,non-fraudulent
4631512539,674.9434019,13498.86804,no,0,no,no,0,0,0,non-fraudulent
6380434311,586.6510445,13492.97402,no,0,no,no,0,0,0,non-fraudulent
4875484139,792.9257084,13479.73704,no,0,no,no,0,0,0,non-fraudulent
3613369246,463.3685021,13437.68656,no,0,yes,no,0,0,0,non-fraudulent
5773973963,537.1359722,13428.39931,no,0,no,no,0,0,0,non-fraudulent
5591785718,787.6988103,13390.87978,no,0,no,no,0,0,0,non-fraudulent
5615331903,514.7619692,13383.8112,no,0,yes,no,0,0,0,non-fraudulent
4643903053,786.5833531,13371.917,no,0,no,no,0,0,0,non-fraudulent
5843243686,951.9376899,13327.12766,no,0,no,no,0,0,0,non-fraudulent
4875783686,887.7767506,13316.65126,no,0,no,no,0,0,0,non-fraudulent
5413457100,577.943551,13292.70167,no,0,no,no,0,0,0,non-fraudulent
5851198740,632.2648965,13277.56283,no,0,no,no,0,0,0,non-fraudulent
6535228110,780.5518843,13269.38203,no,0,no,no,0,0,0,non-fraudulent
4677246411,510.3418759,13268.88877,no,0,no,no,0,0,0,non-fraudulent
3473277510,736.8517692,13263.33185,no,0,no,no,0,0,0,non-fraudulent
4039082720,779.9998753,13259.99788,no,0,no,no,0,0,0,non-fraudulent
4834862979,828.5582392,13256.93183,no,0,no,no,0,0,0,non-fraudulent
5047286572,696.7821391,13238.86064,no,0,no,no,0,0,0,non-fraudulent
6597904988,259.3645136,13227.59019,no,0,yes,yes,0,0,0,fraudulent
4453664856,777.5891426,13219.01542,no,0,no,no,0,0,0,non-fraudulent
5303239979,943.094139,13203.31795,no,0,no,no,0,0,0,non-fraudulent
5950758671,774.4893897,13166.31962,no,0,yes,no,0,0,0,non-fraudulent
5294626614,526.1989489,13154.97372,no,0,yes,no,0,0,0,non-fraudulent
4576480510,691.16124,13132.06356,no,0,no,no,0,0,0,non-fraudulent
6465058295,771.8653169,13121.71039,no,0,yes,no,0,0,0,non-fraudulent
6321865115,728.2988351,13109.37903,no,0,no,no,0,0,0,non-fraudulent
4072532307,335.8370761,13097.64597,no,0,yes,yes,0,0,0,fraudulent
5979587084,933.4753589,13068.65502,no,0,no,no,0,0,0,non-fraudulent
5685637288,930.4706373,13026.58892,no,0,no,no,0,0,0,non-fraudulent
4249225035,763.9893734,12987.81935,no,0,no,no,0,0,0,non-fraudulent
5107953684,720.7331119,12973.19601,no,0,yes,no,0,0,0,non-fraudulent
5719111153,810.32566,12965.21056,no,0,no,no,0,0,0,non-fraudulent
6231807957,479.8261554,12955.3062,no,0,yes,no,0,0,0,non-fraudulent
3831714030,681.8152601,12954.48994,no,0,no,no,0,0,0,non-fraudulent
5044764754,809.2980771,12948.76923,no,0,no,no,0,0,0,non-fraudulent
5160703113,446.0481516,12935.3964,no,0,no,no,0,0,0,non-fraudulent
5937002801,431.1312199,12933.9366,no,0,yes,no,0,0,0,non-fraudulent
3748967456,718.5289043,12933.52028,no,0,no,no,0,0,0,non-fraudulent
4295937556,993.4155746,12914.40247,no,0,no,no,0,0,0,non-fraudulent
6331683956,806.1270889,12898.03342,no,0,no,no,0,0,0,non-fraudulent
5427966261,714.7537621,12865.56772,no,0,no,no,0,0,0,non-fraudulent
5971482398,475.9745719,12851.31344,no,0,no,no,0,0,0,non-fraudulent
6144791734,985.9119414,12816.85524,no,0,no,no,0,0,0,non-fraudulent
5193478889,674.057886,12807.09983,no,0,no,no,0,0,0,non-fraudulent
6272049521,798.983045,12783.72872,no,0,yes,no,0,0,0,non-fraudulent
6038804064,510.3990384,12759.97596,no,0,no,no,0,0,0,non-fraudulent
6583905680,797.4312088,12758.89934,no,0,no,no,0,0,0,non-fraudulent
6029065418,911.3271397,12758.57996,no,0,no,no,0,0,0,non-fraudulent
5385914292,671.2955998,12754.6164,no,0,no,no,0,0,0,non-fraudulent
5119401860,749.5795435,12742.85224,no,0,no,no,0,0,0,non-fraudulent
4910953344,636.2422785,12724.84557,no,0,no,no,0,0,0,non-fraudulent
4951984072,705.8051489,12704.49268,no,0,no,no,0,0,0,non-fraudulent
4759333388,790.0606709,12640.97073,no,0,no,no,0,0,0,non-fraudulent
4165374969,970.95401,12622.40213,no,0,no,no,0,0,0,non-fraudulent
5405037008,525.4060018,12609.74404,no,0,yes,no,0,0,0,non-fraudulent
5656091151,628.786596,12575.73192,no,0,yes,no,0,0,0,non-fraudulent
5859655062,696.4690413,12536.44274,no,0,no,no,0,0,0,non-fraudulent
5047142502,543.2108173,12493.8488,no,0,no,no,0,0,0,non-fraudulent
5114208138,520.3356669,12488.05601,no,0,no,no,0,0,0,non-fraudulent
4283226314,780.4589932,12487.34389,no,0,no,no,0,0,0,non-fraudulent
6366598463,958.6666552,12462.66652,no,0,no,no,0,0,0,non-fraudulent
3481118585,732.522185,12452.87715,no,0,no,no,0,0,0,non-fraudulent
3856401711,540.9996818,12442.99268,no,0,yes,no,0,0,0,non-fraudulent
4174741859,414.5332266,12435.9968,no,0,no,no,0,0,0,non-fraudulent
4265426457,621.5079074,12430.15815,no,0,no,no,0,0,0,non-fraudulent
6070409962,590.9439685,12409.82334,no,0,no,no,0,0,0,non-fraudulent
6424341371,884.7108414,12385.95178,no,0,no,no,0,0,0,non-fraudulent
5290049173,427.0121119,12383.35125,no,0,no,no,0,0,0,non-fraudulent
4860094979,687.8850287,12381.93052,no,0,no,no,0,0,0,non-fraudulent
3755892531,458.5856024,12381.81126,no,0,no,no,0,0,0,non-fraudulent
3866401217,952.2256378,12378.93329,no,0,no,no,0,0,0,non-fraudulent
5327402767,561.3105881,12348.83294,no,0,no,no,0,0,0,non-fraudulent
4973267879,287.0167931,12341.7221,no,0,yes,yes,0,0,0,fraudulent
3420501022,649.5528983,12341.50507,no,0,no,no,0,0,0,non-fraudulent
5171502115,724.8353648,12322.2012,no,0,no,no,0,0,0,non-fraudulent
5402641078,945.0691734,12285.89925,no,0,no,no,0,0,0,non-fraudulent
6296125100,533.9874879,12281.71222,no,0,no,no,0,0,0,non-fraudulent
4509987976,877.0977778,12279.36889,no,0,no,no,0,0,0,non-fraudulent
6472884362,490.8310558,12270.7764,no,0,no,no,0,0,0,non-fraudulent
4037355501,533.0267792,12259.61592,no,0,no,no,0,0,0,non-fraudulent
5708756837,453.7639089,12251.62554,no,0,yes,no,0,0,0,non-fraudulent
4164781309,937.4655299,12187.05189,no,0,yes,no,0,0,0,non-fraudulent
4993243064,760.5005671,12168.00907,no,0,no,no,0,0,0,non-fraudulent
4988690933,528.9062868,12164.8446,no,0,no,no,0,0,0,non-fraudulent
3584920170,865.6765051,12119.47107,no,0,no,no,0,0,0,non-fraudulent
5355979052,932.1896352,12118.46526,no,0,yes,no,0,0,0,non-fraudulent
4456050496,432.6778148,12114.97881,no,0,yes,no,0,0,0,non-fraudulent
4828074573,576.8208908,12113.23871,no,0,no,no,0,0,0,non-fraudulent
6050263501,483.8859859,12097.14965,no,0,no,no,0,0,0,non-fraudulent
6162593013,805.3738068,12080.6071,no,0,no,no,0,0,0,non-fraudulent
4452503521,482.5467868,12063.66967,no,0,no,no,0,0,0,non-fraudulent
5314193872,523.6394888,12043.70824,no,0,no,no,0,0,0,non-fraudulent
3433367068,751.7596085,12028.15374,no,0,no,no,0,0,0,non-fraudulent
4954359893,413.5055132,11991.65988,no,0,no,no,0,0,0,non-fraudulent
6324841313,998.9342752,11987.2113,no,0,no,no,0,0,0,non-fraudulent
6161084512,499.2574042,11982.1777,no,0,yes,no,0,0,0,non-fraudulent
3888498894,412.7377337,11969.39428,no,0,no,no,0,0,0,non-fraudulent
4081309172,426.8611966,11952.1135,no,0,no,no,0,0,0,non-fraudulent
